id;value;label;source;remarks;fk;creator;created;last_editor;last_edited;area;perimeter;length;latitude;longitude;geom
852;;Kwaheyarni;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000043A06663E582F2BFC6190CE7CDD02240
853;;Kwaso;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000012A5152DC227F3BFE99D04D165E72240
854;;Bilmarli;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000F0FC1E26B152F3BFAA567CB06AEB2240
855;;Yarong;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000003137CA63D670F1BFA2D1D07969A32240
856;;Bonyuli;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000B01A08061888F3BF92877A9367982240
857;;Kulda;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000F237D4A56D45F2BF8E509437BBA32240
858;;Yipala (Kumasi road);Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000009373FA8D6C08F0BFC871C17DA58B2240
859;;Domeabra;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000B59B4E3E8675F5BFB862F549D3022240
860;;Fufulsu Junction;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000033344674F860F4BF321D511886412240
861;;Willinbla;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000006063C303035EF6BF2C0B8A4996502240
862;;Kojokrom;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000019437302805EF6BFC27B3D01994F2240
863;;Supuni;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000008A022EA619E1F6BFD334DF1E17532240
864;;Digma;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000009ECCD2C9F21AF0BF3E209896220A2240
865;;Jukuku;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000071906F75149F0BFF7DF1E85740C2240
866;;Kpiti (Kpingi);Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000B239E05E627EF0BF932B0D87062D2240
867;;Afayilli;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000002D92FBBF8496F0BFA8DB14BE25352240
868;;Zawgu;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000BA993842D371F2BFE9D9893635302240
869;;Bonyase;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000D0154D6B32D4F2BF5008523E4E2C2240
870;;Yawulpe;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000C98116A75EF5F3BFFE04AFCE7F452240
871;;Nyawurpe;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000008D6C1FC267F9F3BF93829E2587442240
872;;Ntereso;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000A38C4E943443F3BF7FB11F78A4422240
873;;Alipe;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000001518E3AE5562F1BF6970F2A778632240
874;;Kadabuntu;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000863FD47ED861F0BF9CEAAA67886A2240
875;;Macheliyili;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000072130AF18258F0BF143F301DF0612240
876;;Biboiposo;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000001CDD3D16E057F0BFCA5B7613CF602240
877;;Gyangbarisiya;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000005DE5C75840F0BF381399575B712240
878;;Gbandansiyilli;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000058CF7E63696AF0BF62CA13E7927A2240
879;;Gandalsiya;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000C3834ABC1168F0BFBE186E8A7A792240
880;;Yahayape;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000E7D8015866B4F0BFF799E0DF0D7B2240
881;;Galinzegu;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000009F94761776B6F0BF65CBE670F0792240
882;;Saakunyilli;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000079ACC87C54ECF0BFA70B1F694D7A2240
883;;Sakumpe;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000FBC40303D7E9F0BF3C53A1FA40792240
884;;Larigbani;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000B8A29BF32E4FF1BF58CBE708797B2240
885;;Mahamuriyilli;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000E19974EFD7FFF1BFCE94BFE9ED7B2240
886;;Mamudupe;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000008CD3F7A8EDFCF1BF1D4A0D5CDB7A2240
887;;Dzamoape;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000007BAD83E46A53F1BFB23E979A1E6D2240
888;;Giramoayilli;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000DF6840F03857F1BFFCF65E861B6C2240
889;;Yapei;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000069E5B910C72F2BFB48A65AAAF4D2240
890;;Kusawgu;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000008B433C3B99A5F0BF0DAC6320D5632240
891;;Nyeima;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000081CDEEDBFF4EF3BF9B07E50470022240
892;;Lambul;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000A6EEB2503AD3F3BFF5BB777A53412240
893;;Gou;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000E3DCD8BDC147F3BF7C36153688752240
894;;Kito;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000055507C6F61C1F2BFA61F7786F56C2240
895;;Gbarni;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000C3CA91BE65E0F1BF95FF72468C5F2240
896;;Wawaa;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000003DEE86008BF0F0BFFAAA254F344D2240
897;;Konya;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000009F655DE09318F0BFA292DDBF61232240
898;;Yilligi;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000E40B6E917F89F0BFEF36DD90F7252240
899;;Yaaboguni;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000041587C9DFC0FF0BF86AC005342702240
900;;Nyanagu Lagoon;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000004C9CF3F393B2F2BF6F6C18C2AB402240
901;;Tepupa Rapids;Survey Department Tile 090D2;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000006FAFCD2FB3D1F1BF97A28F15560D2240
902;;Gbale;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000CC4A54B1C7BEEFBFB6E7C71616972340
903;;Sogo;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000008B5D79B8D12CEFBF300B4C703EB62340
904;;Dinga;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000D6E0035EC0E3EEBFC01A60729DC52340
905;;Nakpanzo;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000005928ACCA2115EABFF9455F3238832340
906;;Wovone;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000002434B411C52EEFBF336516AF18E02340
907;;Nambagla;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000062EE83273693ECBF2D2D7AFD8AE32340
908;;Safam;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000EB71E370A63AEEBFAE0C1A69FAF62340
909;;Sana;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000005B06A1FFB88EBBF16E98D02ECEA2340
910;;Zosali;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000000BF04EB593ACEABFF34569D2E3CA2340
911;;Kadia;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000001F7448535C8CEBBF2CDC1B5367D12340
912;;Dapali;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000006678CDBBD42FE9BFDEE4922BBAE82340
914;;Zinyee;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000D016BE8F2830E0BF48CBF6B93FF72340
915;;Nyansobuga;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000002FABF7490E54E0BF2F75510DACEE2340
916;;Gbetogu;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000046EADE1A822EE0BF53EF06883BDC2340
917;;Tuyini;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000FFD1A1CA4AB4E2BFE518847CB4E12340
918;;Sampayili;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000008EDEF1918091E4BFE81850DF68C42340
919;;Gorgu;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000047A5EC26AF05E7BFD44FEA995BF02340
920;;Kpatarabogo;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000CCFC495C7B57E6BF28BEE6D114F22340
921;;Pisigu;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000095A2A0542F5AE4BF81B3C90E07EE2340
922;;Nyong;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000002974F3EBD0E0E3BF9FCCF89D76C32340
923;;Nampali;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000181DA338D7F7E4BF8CC472A490D02340
924;;Nyaguni;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000D5F1B547354EE3BFCDD79FB1A3A22340
925;;Kulupongo;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000003C009DF9F156E2BFB6B502E1808A2340
926;;Maasibilisi;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000004B444B162E80E6BFA6626BA3E4E22340
927;;Kuforgu;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000CFBCA709892DE5BFAE00FA0764ED2340
928;;Bugkulibung;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000005B699BA367BFE5BF957AC67BF0EE2340
929;;Dikpenkulibung;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000000230881D62A5E7BFE463C5305CF22340
930;;Bandari;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000938F2AADAF8EE0BF0D85D84651D22340
931;;Kugwahabiani;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000014497A3685EFE0BF5A62B978FFDB2340
932;;Kwillibong;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000EE78BDD57791E0BF6FBB5DCA6BFE2340
933;;Yizegu;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000066D7F5343B07EDBFDE0FEA5851252340
934;;Dungwani;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000000956BFC2996DE8BF7817EBC6490D2340
935;;Fazihini;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000A9F0A4333D09E9BFF7B1E4C917042340
936;;Kpalagalanyili;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000001AC46CA9584BE9BF7187DCE26E072340
937;;Sahanayili;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000FDF995B5DDCFE9BFB0B48AB092042340
939;;Janjuri;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000052D99AA63351EABF708EB5DA850C2340
940;;Nyesie;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000002B479F8F83DBEABF2F96A03F61092340
941;;Demankonyili;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000CC300A7D11DCEABFCD5E3EE74A072340
942;;Yilonayile;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000B35090BB7AB8EABFFD6100F54F192340
943;;Duko;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000813222AB8691EABF160D1E3E57202340
944;;Tumahi;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000087E5F750B87BE9BF1E39BF2E0C222340
945;;Kpachelo;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000054056DBD30B8E8BF49D747FDF11C2340
946;;Bunlung-Yapalsi;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000024AA16E84FCE9BF04BB6808EA2B2340
947;;Botingbla;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000AA1BE90DF063E9BFBCDDC7FCE12A2340
948;;Grusiya;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000173BBBAF261FE9BF78817C16922E2340
949;;Lagbani;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000988A1D25D2C5E8BFFA4FD6ED72312340
950;;Batanayiri;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000D04378C92F82EBBF2276052614032340
951;;Surugu;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000004244851CE452ECBF4E0938DDD6022340
952;;Kafehiyili;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000E18FA7A13BE3ECBFD20EC2C8D1022340
953;;Bokurugu;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000770CB99AC46EECBF8CBDAB9D300A2340
954;;Salamba;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000001FF611D26AF1EBBF679AD94C8D0B2340
955;;Pelliyong;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000C1CAD7F03969ECBF34A434289C152340
957;;Kukuo (Kumbungu Road);Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000002BCE847A5264EDBF86BB1D9A510D2340
958;;Yipienayili (Kumbingu road);Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000020B137920E55EDBF035A20ECD80A2340
959;;Dulizugu;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000763D0EBEBE81EDBF5F357FF7DE062340
960;;Timonayili;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000A75857A62F32EDBF482A2E316A1A2340
961;;Dinyakpaligu;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000399F4756F7EBECBFE786C3A17C1C2340
962;;Nyantingili;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000DB49011DE553EBBFCBF91C97FE232340
963;;Zaasi;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000007E8A964E297DEBBFF32112FA002D2340
964;;Gbansogo;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000836CF3176110EFBF53B9EA58F3032340
965;;Nakpatua;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000C71B21097B2DEFBFBB6FA6AE84092340
966;;Zangbalanbihi;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000183176C39D82EFBF4D79BC12E2052340
967;;Yezehe;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000002E75778F75DEEFBFD741833CC1052340
968;;Tindanpayili;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000FCDECD40C0D5EFBF123EA6D15B082340
969;;Shedua;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000E93ECC9857D9EFBFECA7790AA10E2340
970;;Begurugu;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000007659B198BFEEEFBFB0F709F6EA142340
971;;Piegu-Yipelgu;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000002D0D4A10E7ADEFBFCF1A0FDC59152340
972;;Logoshiegu;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000006EFC794FC54BEFBF680F8AC130162340
973;;Silinboma (near Kumbungu);Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000F6BB362E77BDEEBFB791AD032C172340
974;;Yipielugu;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000015A38D8E69B9EEBFBF03AED54C192340
975;;Gbugli;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000004F5E6EA30E73EFBF6802EE609B1D2340
976;;Kpelum;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000F2212619EAE0EFBFE69689DBAD1D2340
977;;Sakuba;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000D31E4B20D8D7EFBFE059BAF46B312340
978;;Fando;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000085CB6C84365FEFBF95F1D981CC322340
979;;Tindayili;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000005BC046353B05EFBF19546CA767302340
980;;Mable;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000006E39C3EF9F5AEEBFAAB584B908352340
982;;Yilikpani;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000615DBA944814EDBF691F1DFFCD352340
983;;Satani;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000FA352BA68B85EDBFE490A40047412340
984;;Teplinayili;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000F881BFB348E9EEBFF59D4EC3EE5F2340
985;;Botoyili;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000C6903E1BEA04EEBF1DC39381AC582340
986;;Yepalsi (north-west of Savelugu);Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000054997843230CEEBF2B26300A78552340
987;;Kpelung;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000502C6DD1574AEDBF11755C9A01552340
988;;Kpaduzugu;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000001B953E9E742EEDBF81AF9728E2572340
989;;Kosibo;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000009E80A71D119BEEBFF1C3F24D024C2340
990;;Sankpem;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000087A69A472AD0ECBFACC3EC9AF14B2340
991;;Boggo (near Savelugu);Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000027E3DB4E2BBDECBFB3344D7A08522340
992;;Kpendua;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000D25D628CF28FECBF077DE71C6A542340
993;;Yiwogo;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000002A6E2B25A154ECBF01BD6E4260532340
994;;Danbee;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000D267A03246DEEBBFE9F77D94763D2340
995;;Kpaliyokuko;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000EEADDA26594FEBBF26CE8D11734D2340
996;;Tooteyili;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000003F7CA08C38EAEABFCA33499D024A2340
997;;Kpaliyogu;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000003B459DB7EAFAEABF62FC777197422340
998;;Kyehiyili;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000A9BC957ADACFE9BFD410013C514A2340
999;;Kyalam;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000FC05BE90412AE9BFA31D13F124472340
1001;;Nyatua;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000664F254279C3E8BF4B6E75A8CD422340
1002;;Damdu;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000075766160C3EFE8BF0D6312A034402340
1003;;Vawamba;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000ABFB2B277773E9BF064517A2E43F2340
1004;;Nyeregeyili;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000002F35E7F0044AE8BFE4036C8CA7402340
1005;;Chapalegu;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000090D5F8A4FBE1E8BFB692E94A1D7B2340
1006;;Yepalsi (near Pong Tamale);Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000028D9C41F2DDE8BF35D075191D7A2340
1007;;Sansee;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000004CFA7A6D8C5DE9BFA314C0B000702340
1008;;Yipelgu (near Pong Tamale);Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000B4EC8FAE0E60E9BF798FB0F3195F2340
1009;;Kpalung;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000DCA4BC7629FDE8BF1724A872EB5E2340
1010;;Ying;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000001A9AD39B13E3E9BF9DDAACE08A562340
1011;;Kpongnayili;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000424EBDE01244E8BFF78D23843E3A2340
1012;;Bungbum;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000E07F184AE937E8BF6FF814255B322340
1013;;Bihinayili (near Savelugu);Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000006B9478E3DC90EBBFC83A65F532342340
1014;;Kanshegu (near Savelugu);Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000248D11B32A99EABFE9768E8920282340
1015;;Afaya;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000FA9BC743286BE8BFBCE835A6842E2340
1016;;Laligu;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000BEA735DEC1EDE8BFEA2936377B542340
1017;;Boggo (along Kumbungu road);Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E610000022DDCA18B584ECBF1F6FBAF1CD0F2340
1018;;Ginjani;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000E0D856CCD6ECEFBF4F2EB9C131072340
1019;;Tarikpa;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000BBF8786F8BD1ECBF5D0751C64C2C2340
1020;;Moglaa;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E61000001C1494DD7EECEBBF2E2AB7A315302340
1021;;Nyoglo;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000475CD3E0F315EBBF6E03AB0E662A2340
1022;;Zugudaboni;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000AD6BD5AEBD77EEBFBB47BC90B13A2340
1023;;Tibale;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000518960FB75EEEABFE0C7F78CFE542340
1024;;Libga;Survey Department Tile 0901A;;;7;2014-01-22 14:46:28.565996+01;;;;;;;;0101000020E6100000C1ACEAD72C11EBBF233951EE7F2E2340
